Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,Offal,Hepatic Scarring,2016-08,England,1107,117810,149,0.94
Cattle,Offal,Hepatic Scarring,2016-09,England,1063,133762,149,0.795
Cattle,Offal,Hepatic Scarring,2016-10,England,1803,135283,149,1.333
Cattle,Offal,Hepatic Scarring,2016-11,England,2094,148811,150,1.407
Cattle,Offal,Hepatic Scarring,2016-12,England,1697,116776,143,1.453
Cattle,Offal,Hepatic Scarring,2017-01,England,1624,124439,148,1.305
Cattle,Offal,Hepatic Scarring,2017-02,England,1701,116195,149,1.464
Cattle,Offal,Hepatic Scarring,2017-03,England,2035,136221,148,1.494
Cattle,Offal,Hepatic Scarring,2016-07,Wales,94,5093,15,1.846
Cattle,Offal,Hepatic Scarring,2016-08,Wales,40,10297,17,0.388
Cattle,Offal,Hepatic Scarring,2016-09,Wales,211,11851,16,1.78
Cattle,Offal,Hepatic Scarring,2016-10,Wales,89,10813,17,0.823
Cattle,Offal,Hepatic Scarring,2016-11,Wales,150,12056,16,1.244
Cattle,Offal,Hepatic Scarring,2016-12,Wales,221,10543,17,2.096
Cattle,Offal,Hepatic Scarring,2017-01,Wales,234,10633,16,2.201
Cattle,Offal,Hepatic Scarring,2017-02,Wales,310,9518,16,3.257
Cattle,Offal,Hepatic Scarring,2017-03,Wales,453,11767,17,3.85
Cattle,Offal,Hydatid Cysts,2016-07,England,177,110032,148,0.161
Cattle,Offal,Hydatid Cysts,2016-08,England,145,117810,149,0.123
Cattle,Offal,Hydatid Cysts,2016-09,England,127,133762,149,0.095
Cattle,Offal,Hydatid Cysts,2016-10,England,67,135283,149,0.05
Cattle,Offal,Hydatid Cysts,2016-11,England,109,148811,150,0.073
Cattle,Offal,Hydatid Cysts,2016-12,England,166,116776,143,0.142
Cattle,Offal,Hydatid Cysts,2017-01,England,88,124439,148,0.071
Cattle,Offal,Hydatid Cysts,2017-02,England,124,116195,149,0.107
Cattle,Offal,Hydatid Cysts,2017-03,England,80,136221,148,0.059
Cattle,Offal,Hydatid Cysts,2016-07,Wales,1,5093,15,0.02
Cattle,Offal,Hydatid Cysts,2016-08,Wales,5,10297,17,0.049
Cattle,Offal,Hydatid Cysts,2016-09,Wales,6,11851,16,0.051
Cattle,Offal,Hydatid Cysts,2016-10,Wales,7,10813,17,0.065
Cattle,Offal,Hydatid Cysts,2016-11,Wales,4,12056,16,0.033
Cattle,Offal,Hydatid Cysts,2016-12,Wales,11,10543,17,0.104
Cattle,Offal,Hydatid Cysts,2017-01,Wales,3,10633,16,0.028
Cattle,Offal,Hydatid Cysts,2017-02,Wales,7,9518,16,0.074
Cattle,Offal,Hydatid Cysts,2017-03,Wales,8,11767,17,0.068
Cattle,Offal,Liver Abscesses,2016-07,England,5417,110032,148,4.923
Cattle,Offal,Liver Abscesses,2016-08,England,5996,117810,149,5.09
Cattle,Offal,Liver Abscesses,2016-09,England,5958,133762,149,4.454
Cattle,Offal,Liver Abscesses,2016-10,England,6007,135283,149,4.44
Cattle,Offal,Liver Abscesses,2016-11,England,7201,148811,150,4.839
Cattle,Offal,Liver Abscesses,2016-12,England,6008,116776,143,5.145
Cattle,Offal,Liver Abscesses,2017-01,England,6476,124439,148,5.204
Cattle,Offal,Liver Abscesses,2017-02,England,5992,116195,149,5.157
Cattle,Offal,Liver Abscesses,2017-03,England,7033,136221,148,5.163
Cattle,Offal,Liver Abscesses,2016-07,Wales,163,5093,15,3.2
Cattle,Offal,Liver Abscesses,2016-08,Wales,360,10297,17,3.496
Cattle,Offal,Liver Abscesses,2016-09,Wales,494,11851,16,4.168
Cattle,Offal,Liver Abscesses,2016-10,Wales,347,10813,17,3.209
Cattle,Offal,Liver Abscesses,2016-11,Wales,436,12056,16,3.616
Cattle,Offal,Liver Abscesses,2016-12,Wales,369,10543,17,3.5
Cattle,Offal,Liver Abscesses,2017-01,Wales,261,10633,16,2.455
Cattle,Offal,Liver Abscesses,2017-02,Wales,230,9518,16,2.416
Cattle,Offal,Liver Abscesses,2017-03,Wales,377,11767,17,3.204
Cattle,Offal,Lungworm,2016-07,England,254,110032,148,0.231
Cattle,Offal,Lungworm,2016-08,England,239,117810,149,0.203
Cattle,Offal,Lungworm,2016-09,England,277,133762,149,0.207
Cattle,Offal,Lungworm,2016-10,England,179,135283,149,0.132
Cattle,Offal,Lungworm,2016-11,England,148,148811,150,0.099
Cattle,Offal,Lungworm,2016-12,England,112,116776,143,0.096
Cattle,Offal,Lungworm,2017-01,England,109,124439,148,0.088
Cattle,Offal,Lungworm,2017-02,England,64,116195,149,0.055
Cattle,Offal,Lungworm,2017-03,England,153,136221,148,0.112
Cattle,Offal,Lungworm,2016-07,Wales,2,5093,15,0.039
Cattle,Offal,Lungworm,2016-08,Wales,10,10297,17,0.097
Cattle,Offal,Lungworm,2016-09,Wales,5,11851,16,0.042
Cattle,Offal,Lungworm,2016-10,Wales,3,10813,17,0.028
Cattle,Offal,Lungworm,2016-11,Wales,3,12056,16,0.025
Cattle,Offal,Lungworm,2016-12,Wales,2,10543,17,0.019
Cattle,Offal,Lungworm,2017-01,Wales,1,10633,16,0.009
Cattle,Offal,Lungworm,2017-02,Wales,1,9518,16,0.011
Cattle,Offal,Lungworm,2017-03,Wales,1,11767,17,0.008
Cattle,Offal,Other,2016-07,England,7677,110032,148,6.977
Cattle,Offal,Other,2016-08,England,7534,117810,149,6.395
Cattle,Offal,Other,2016-09,England,9693,133762,149,7.246
Cattle,Offal,Other,2016-10,England,8991,135283,149,6.646
Cattle,Offal,Other,2016-11,England,9686,148811,150,6.509
Cattle,Offal,Other,2016-12,England,6601,116776,143,5.653
Cattle,Offal,Other,2017-01,England,6572,124439,148,5.281
Cattle,Offal,Other,2017-02,England,6459,116195,149,5.559
Cattle,Offal,Other,2017-03,England,7483,136221,148,5.493
Cattle,Offal,Other,2016-07,Wales,127,5093,15,2.494
Cattle,Offal,Other,2016-08,Wales,152,10297,17,1.476
Cattle,Offal,Other,2016-09,Wales,315,11851,16,2.658
Cattle,Offal,Other,2016-10,Wales,273,10813,17,2.525
Cattle,Offal,Other,2016-11,Wales,222,12056,16,1.841
Cattle,Offal,Other,2016-12,Wales,233,10543,17,2.21
Cattle,Offal,Other,2017-01,Wales,291,10633,16,2.737
Cattle,Offal,Other,2017-02,Wales,206,9518,16,2.164
Cattle,Offal,Other,2017-03,Wales,277,11767,17,2.354
Cattle,Offal,Pleurisy,2016-07,England,1774,110032,148,1.612
Cattle,Offal,Pleurisy,2016-08,England,1995,117810,149,1.693
Cattle,Offal,Pleurisy,2016-09,England,2122,133762,149,1.586
Cattle,Offal,Pleurisy,2016-10,England,2147,135283,149,1.587
Cattle,Offal,Pleurisy,2016-11,England,2545,148811,150,1.71
Cattle,Offal,Pleurisy,2016-12,England,2131,116776,143,1.825
Cattle,Offal,Pleurisy,2017-01,England,2119,124439,148,1.703
Cattle,Offal,Pleurisy,2017-02,England,2006,116195,149,1.726
Cattle,Offal,Pleurisy,2017-03,England,2303,136221,148,1.691
Cattle,Offal,Pleurisy,2016-07,Wales,24,5093,15,0.471
Cattle,Offal,Pleurisy,2016-08,Wales,68,10297,17,0.66
Cattle,Offal,Pleurisy,2016-09,Wales,75,11851,16,0.633
Cattle,Offal,Pleurisy,2016-10,Wales,49,10813,17,0.453
Cattle,Offal,Pleurisy,2016-11,Wales,60,12056,16,0.498
Cattle,Offal,Pleurisy,2016-12,Wales,58,10543,17,0.55
Cattle,Offal,Pleurisy,2017-01,Wales,50,10633,16,0.47
Cattle,Offal,Pleurisy,2017-02,Wales,38,9518,16,0.399
Cattle,Offal,Pleurisy,2017-03,Wales,77,11767,17,0.654
Cattle,Offal,Pneumonia,2016-07,England,4328,110032,148,3.933
Cattle,Offal,Pneumonia,2016-08,England,4853,117810,149,4.119
Cattle,Offal,Pneumonia,2016-09,England,4914,133762,149,3.674
Cattle,Offal,Pneumonia,2016-10,England,5005,135283,149,3.7
Cattle,Offal,Pneumonia,2016-11,England,5736,148811,150,3.855
Cattle,Offal,Pneumonia,2016-12,England,5051,116776,143,4.325
Cattle,Offal,Pneumonia,2017-01,England,4971,124439,148,3.995
Cattle,Offal,Pneumonia,2017-02,England,4373,116195,149,3.764
Cattle,Offal,Pneumonia,2017-03,England,4557,136221,148,3.345
Cattle,Offal,Pneumonia,2016-07,Wales,143,5093,15,2.808
Cattle,Offal,Pneumonia,2016-08,Wales,293,10297,17,2.845
Cattle,Offal,Pneumonia,2016-09,Wales,391,11851,16,3.299
Cattle,Offal,Pneumonia,2016-10,Wales,234,10813,17,2.164
Cattle,Offal,Pneumonia,2016-11,Wales,334,12056,16,2.77
Cattle,Offal,Pneumonia,2016-12,Wales,287,10543,17,2.722
Cattle,Offal,Pneumonia,2017-01,Wales,242,10633,16,2.276
Cattle,Offal,Pneumonia,2017-02,Wales,282,9518,16,2.963
Cattle,Offal,Pneumonia,2017-03,Wales,458,11767,17,3.892
Cattle,Offal,Traumatic Pericarditis,2016-07,England,362,110032,148,0.329
Cattle,Offal,Traumatic Pericarditis,2016-08,England,374,117810,149,0.317
Cattle,Offal,Traumatic Pericarditis,2016-09,England,363,133762,149,0.271
Cattle,Offal,Traumatic Pericarditis,2016-10,England,444,135283,149,0.328
Cattle,Offal,Traumatic Pericarditis,2016-11,England,599,148811,150,0.403
Cattle,Offal,Traumatic Pericarditis,2016-12,England,480,116776,143,0.411
Cattle,Offal,Traumatic Pericarditis,2017-01,England,438,124439,148,0.352
Cattle,Offal,Traumatic Pericarditis,2017-02,England,410,116195,149,0.353
Cattle,Offal,Traumatic Pericarditis,2017-03,England,514,136221,148,0.377
Cattle,Offal,Traumatic Pericarditis,2016-07,Wales,11,5093,15,0.216
Cattle,Offal,Traumatic Pericarditis,2016-08,Wales,32,10297,17,0.311
Cattle,Offal,Traumatic Pericarditis,2016-09,Wales,39,11851,16,0.329
Cattle,Offal,Traumatic Pericarditis,2016-10,Wales,11,10813,17,0.102
Cattle,Offal,Traumatic Pericarditis,2016-11,Wales,30,12056,16,0.249
Cattle,Offal,Traumatic Pericarditis,2016-12,Wales,19,10543,17,0.18
Cattle,Offal,Traumatic Pericarditis,2017-01,Wales,31,10633,16,0.292
Cattle,Offal,Traumatic Pericarditis,2017-02,Wales,17,9518,16,0.179
Cattle,Offal,Traumatic Pericarditis,2017-03,Wales,36,11767,17,0.306
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-07,England,7,110032,148,0.006
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-08,England,4,117810,149,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-09,England,10,133762,149,0.007
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-10,England,4,135283,149,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-11,England,4,148811,150,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-12,England,1,116776,143,0.001
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-01,England,4,124439,148,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-02,England,2,116195,149,0.002
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-03,England,8,136221,148,0.006
Cattle,Total Rejections,Abnormal Odour - Uraemia,2016-12,Wales,1,10543,17,0.009
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-01,Wales,2,10633,16,0.019
Cattle,Total Rejections,Contamination,2016-07,England,7,110032,148,0.006
Cattle,Total Rejections,Contamination,2016-08,England,2,117810,149,0.002
Cattle,Total Rejections,Contamination,2016-09,England,1,133762,149,0.001
Cattle,Total Rejections,Contamination,2016-10,England,1,135283,149,0.001
Cattle,Total Rejections,Contamination,2016-11,England,6,148811,150,0.004
Cattle,Total Rejections,Contamination,2017-02,England,30,116195,149,0.026
Cattle,Total Rejections,Contamination,2017-03,England,11,136221,148,0.008
Cattle,Total Rejections,Contaminaton,2016-12,England,10,116776,143,0.009
Cattle,Total Rejections,Generalised C. Bovis ,2016-09,England,1,133762,149,0.001
Cattle,Total Rejections,Generalised C. Bovis ,2016-10,England,3,135283,149,0.002
Cattle,Total Rejections,Generalised C. Bovis ,2016-11,England,1,148811,150,0.001
Cattle,Total Rejections,Generalised C. Bovis ,2016-12,England,2,116776,143,0.002
Cattle,Total Rejections,Generalised C. Bovis ,2017-01,England,2,124439,148,0.002
Cattle,Total Rejections,Generalised C. Bovis ,2017-02,England,1,116195,149,0.001
Cattle,Total Rejections,Generalised C. Bovis ,2017-03,England,2,136221,148,0.001
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-07,England,166,110032,148,0.151
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-08,England,127,117810,149,0.108
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-09,England,168,133762,149,0.126
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-10,England,189,135283,149,0.14
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-11,England,133,148811,150,0.089
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-12,England,97,116776,143,0.083
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-01,England,66,124439,148,0.053
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-02,England,82,116195,149,0.071
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-03,England,113,136221,148,0.083
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-07,Wales,4,5093,15,0.079
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-08,Wales,10,10297,17,0.097
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-09,Wales,8,11851,16,0.068
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-10,Wales,7,10813,17,0.065
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-11,Wales,10,12056,16,0.083
Cattle,Total Rejections,Generalised Oedema/Emaciation,2016-12,Wales,5,10543,17,0.047
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-01,Wales,2,10633,16,0.019
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-02,Wales,7,9518,16,0.074
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-03,Wales,9,11767,17,0.076
Cattle,Total Rejections,Generalised TB (Suspect),2016-07,England,75,110032,148,0.068
Cattle,Total Rejections,Generalised TB (Suspect),2016-08,England,71,117810,149,0.06
Cattle,Total Rejections,Generalised TB (Suspect),2016-09,England,60,133762,149,0.045
Cattle,Total Rejections,Generalised TB (Suspect),2016-10,England,76,135283,149,0.056
Cattle,Total Rejections,Generalised TB (Suspect),2016-11,England,92,148811,150,0.062
Cattle,Total Rejections,Generalised TB (Suspect),2016-12,England,68,116776,143,0.058
Cattle,Total Rejections,Generalised TB (Suspect),2017-01,England,71,124439,148,0.057
Cattle,Total Rejections,Generalised TB (Suspect),2017-02,England,61,116195,149,0.052
Cattle,Total Rejections,Generalised TB (Suspect),2017-03,England,124,136221,148,0.091
Cattle,Total Rejections,Generalised TB (Suspect),2016-07,Wales,38,5093,15,0.746
Cattle,Total Rejections,Generalised TB (Suspect),2016-08,Wales,24,10297,17,0.233
Cattle,Total Rejections,Generalised TB (Suspect),2016-09,Wales,21,11851,16,0.177
Cattle,Total Rejections,Generalised TB (Suspect),2016-10,Wales,49,10813,17,0.453
Cattle,Total Rejections,Generalised TB (Suspect),2016-11,Wales,40,12056,16,0.332
Cattle,Total Rejections,Generalised TB (Suspect),2016-12,Wales,37,10543,17,0.351
Cattle,Total Rejections,Generalised TB (Suspect),2017-01,Wales,28,10633,16,0.263
Cattle,Total Rejections,Generalised TB (Suspect),2017-02,Wales,29,9518,16,0.305
Cattle,Total Rejections,Generalised TB (Suspect),2017-03,Wales,35,11767,17,0.297
Cattle,Total Rejections,Hydatidosis,2016-08,England,1,117810,149,0.001
Cattle,Total Rejections,Hydatidosis,2016-09,England,2,133762,149,0.001
Cattle,Total Rejections,Hydatidosis,2017-01,England,1,124439,148,0.001
Cattle,Total Rejections,Immaturity/ Less than 7 days old,2016-08,England,1,117810,149,0.001
Cattle,Total Rejections,Immaturity/ Less than 7 days old,2016-09,England,1,133762,149,0.001
Cattle,Total Rejections,Jaundice,2016-08,England,1,117810,149,0.001
Cattle,Total Rejections,Jaundice,2016-09,England,3,133762,149,0.002
Cattle,Total Rejections,Jaundice,2016-10,England,1,135283,149,0.001
Cattle,Total Rejections,Jaundice,2016-12,England,1,116776,143,0.001
Cattle,Total Rejections,Jaundice,2017-02,England,1,116195,149,0.001
Cattle,Total Rejections,Navel ill/joint ill for young animals,2016-09,England,1,133762,149,0.001
Cattle,Total Rejections,Navel ill/joint ill for young animals,2016-11,England,2,148811,150,0.001
Cattle,Total Rejections,Navel ill/joint ill for young animals,2017-03,England,2,136221,148,0.001
Cattle,Total Rejections,Navel ill/joint ill for young animals,2016-09,Wales,1,11851,16,0.008
Cattle,Total Rejections,Navel ill/joint ill for young animals,2017-02,Wales,1,9518,16,0.011
Cattle,Total Rejections,Other,2016-07,England,33,110032,148,0.03
Cattle,Total Rejections,Other,2016-08,England,40,117810,149,0.034
Cattle,Total Rejections,Other,2016-09,England,48,133762,149,0.036
Cattle,Total Rejections,Other,2016-10,England,43,135283,149,0.032
Cattle,Total Rejections,Other,2016-11,England,61,148811,150,0.041
Cattle,Total Rejections,Other,2016-12,England,48,116776,143,0.041
Cattle,Total Rejections,Other,2017-01,England,56,124439,148,0.045
Cattle,Total Rejections,Other,2017-02,England,43,116195,149,0.037
Cattle,Total Rejections,Other,2017-03,England,59,136221,148,0.043
Cattle,Total Rejections,Other,2016-08,Wales,2,10297,17,0.019
Cattle,Total Rejections,Other,2016-09,Wales,1,11851,16,0.008
Cattle,Total Rejections,Other,2016-10,Wales,3,10813,17,0.028
Cattle,Total Rejections,Other,2016-11,Wales,2,12056,16,0.017
Cattle,Total Rejections,Other,2016-12,Wales,3,10543,17,0.028
Cattle,Total Rejections,Other,2017-02,Wales,1,9518,16,0.011
Cattle,Total Rejections,Other,2017-03,Wales,1,11767,17,0.008
Cattle,Total Rejections,Processing Fault,2016-08,England,1,117810,149,0.001
Cattle,Total Rejections,Processing Fault,2016-09,England,1,133762,149,0.001
Cattle,Total Rejections,Processing Fault,2017-03,England,1,136221,148,0.001
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-07,England,47,110032,148,0.043
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-08,England,41,117810,149,0.035
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-09,England,59,133762,149,0.044
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-10,England,64,135283,149,0.047
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-11,England,60,148811,150,0.04
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-12,England,64,116776,143,0.055
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-01,England,56,124439,148,0.045
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-02,England,42,116195,149,0.036
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-03,England,79,136221,148,0.058
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-07,Wales,4,5093,15,0.079
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-08,Wales,7,10297,17,0.068
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-09,Wales,13,11851,16,0.11
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-10,Wales,13,10813,17,0.12
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-11,Wales,14,12056,16,0.116
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2016-12,Wales,10,10543,17,0.095
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-01,Wales,8,10633,16,0.075
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-02,Wales,15,9518,16,0.158
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-03,Wales,17,11767,17,0.144
Cattle,Total Rejections,Septicaemia / Fever,2016-07,England,96,110032,148,0.087
Cattle,Total Rejections,Septicaemia / Fever,2016-08,England,79,117810,149,0.067
Cattle,Total Rejections,Septicaemia / Fever,2016-09,England,119,133762,149,0.089
Cattle,Total Rejections,Septicaemia / Fever,2016-10,England,78,135283,149,0.058
Cattle,Total Rejections,Septicaemia / Fever,2016-11,England,124,148811,150,0.083
Cattle,Total Rejections,Septicaemia / Fever,2016-12,England,84,116776,143,0.072
Cattle,Total Rejections,Septicaemia / Fever,2017-01,England,90,124439,148,0.072
Cattle,Total Rejections,Septicaemia / Fever,2017-02,England,87,116195,149,0.075
Cattle,Total Rejections,Septicaemia / Fever,2017-03,England,127,136221,148,0.093
Cattle,Total Rejections,Septicaemia / Fever,2016-07,Wales,1,5093,15,0.02
Cattle,Total Rejections,Septicaemia / Fever,2016-08,Wales,2,10297,17,0.019
Cattle,Total Rejections,Septicaemia / Fever,2016-09,Wales,5,11851,16,0.042
Cattle,Total Rejections,Septicaemia / Fever,2016-10,Wales,7,10813,17,0.065
Cattle,Total Rejections,Septicaemia / Fever,2016-11,Wales,8,12056,16,0.066
Cattle,Total Rejections,Septicaemia / Fever,2016-12,Wales,4,10543,17,0.038
Cattle,Total Rejections,Septicaemia / Fever,2017-01,Wales,2,10633,16,0.019
Cattle,Total Rejections,Septicaemia / Fever,2017-02,Wales,7,9518,16,0.074
Cattle,Total Rejections,Septicaemia / Fever,2017-03,Wales,19,11767,17,0.161
