Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-04,England,106,125614,144,0.084
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-05,England,122,133454,142,0.091
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-06,England,142,118593,143,0.12
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-04,Wales,4,8923,15,0.045
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-05,Wales,17,10496,15,0.162
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-06,Wales,30,9683,15,0.31
Cattle,Total Rejections,Generalised TB (Suspect),2018-04,England,103,125614,144,0.082
Cattle,Total Rejections,Generalised TB (Suspect),2018-05,England,94,133454,142,0.07
Cattle,Total Rejections,Generalised TB (Suspect),2018-06,England,85,118593,143,0.072
Cattle,Total Rejections,Generalised TB (Suspect),2018-04,Wales,13,8923,15,0.146
Cattle,Total Rejections,Generalised TB (Suspect),2018-05,Wales,14,10496,15,0.133
Cattle,Total Rejections,Generalised TB (Suspect),2018-06,Wales,17,9683,15,0.176
Cattle,Total Rejections,Jaundice,2018-04,England,2,125614,144,0.002
Cattle,Total Rejections,Jaundice,2018-05,England,1,133454,142,0.001
Cattle,Total Rejections,Jaundice,2018-06,England,1,118593,143,0.001
Cattle,Total Rejections,Jaundice,2018-04,Wales,1,8923,15,0.011
Cattle,Total Rejections,Navel ill/joint ill for young animals,2018-05,England,2,133454,142,0.001
Cattle,Total Rejections,Other,2018-04,England,66,125614,144,0.053
Cattle,Total Rejections,Other,2018-05,England,45,133454,142,0.034
Cattle,Total Rejections,Other,2018-06,England,52,118593,143,0.044
Cattle,Total Rejections,Other,2018-04,Wales,5,8923,15,0.056
Cattle,Total Rejections,Other,2018-05,Wales,2,10496,15,0.019
Cattle,Total Rejections,Other,2018-06,Wales,4,9683,15,0.041
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-04,England,73,125614,144,0.058
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-05,England,66,133454,142,0.049
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-06,England,77,118593,143,0.065
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-04,Wales,11,8923,15,0.123
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-05,Wales,13,10496,15,0.124
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-06,Wales,14,9683,15,0.145
Cattle,Total Rejections,Septicaemia / Fever,2018-04,England,136,125614,144,0.108
Cattle,Total Rejections,Septicaemia / Fever,2018-05,England,103,133454,142,0.077
Cattle,Total Rejections,Septicaemia / Fever,2018-06,England,100,118593,143,0.084
Cattle,Total Rejections,Septicaemia / Fever,2018-04,Wales,13,8923,15,0.146
Cattle,Total Rejections,Septicaemia / Fever,2018-05,Wales,18,10496,15,0.171
Cattle,Total Rejections,Septicaemia / Fever,2018-06,Wales,13,9683,15,0.134
